"OriginalOrder","ID","Name","Grade","Value"
"5200","173990","""Gena Shaw""","0.004","1"
"5201","101330","""Catriona MacColl""","0.00416652","1"
"5202","5570","""David Warbeck""","0.00416652","1"
"5203","31780","""Cinzia Monreale""","0.00416652","1"
"5204","11884","""Kate Greenhouse""","1e-05","1"
"5206","51539","""Gordon Currie""","1e-05","1"
"5207","68718","""Gordon Warnecke""","0.02451545","1"
"5208","693","""Roshan Seth""","0.35700000000000004","1"
"5209","27136","""Katharine Isabelle""","0.003","1"
"5210","110525","""Kett Turton""","0.003","1"
"5211","7569","""Harriet Andersson""","0.015","1"
"5212","8742","""Ingrid Thulin""","0.015","1"
"5213","67521","""Kari Sylwan""","0.015","1"
"5214","8828","""Lillian Gish""","0.08394751","1"
"5215","8829","""Mae Marsh""","0.08394751","1"
"5216","29950","""Robert Harron""","0.08394751","1"
"5217","91375","""Barbara Adams""","0.00318246","1"
"5218","1755","""Majel Barrett""","0.00318246","1"
"5219","1516030","""Charles King""","0.04358","1"
"5220","98012","""Anita Page""","0.04358","1"
"5221","29258","""Bessie Love""","0.04358","1"
"5222","11462","""Ellen Sandweiss""","0.294","1"
"5223","11463","""Richard DeManincor""","0.294","1"
"5224","78434","""America Olivo""","0.00031081","1"
"5225","453272","""Nora Arnezeder""","0.00031081","1"
"5226","82841","""Joe Bishop""","0.01750211","1"
"5227","82842","""Keith Cavill""","0.01750211","1"
"5228","82843","""Andy Cohn""","0.01750211","1"
"5229","55271","""Steve James""","0.04","1"
"5230","25944","""Larry Poindexter""","0.04","1"
"5231","586067","""Carol Block""","0.00084689","1"
"5232","586066","""Doug Block""","0.00084689","1"
"5233","586068","""Ellen Block""","0.00084689","1"
"5234","1697879","""Christian Kapper""","0.00033999999999999997","1"
"5235","1697880","""Natalie Welch""","0.00033999999999999997","1"
"5236","1697881","""Tom E. Nicholson""","0.00033999999999999997","1"
"5237","30156","""Walter Connolly""","0.045","1"
"5238","122424","""Hristos Passalis""","0.00110197","1"
"5239","122426","""Angeliki Papoulia""","0.00110197","1"
"5240","122425","""Mary Tsoni""","0.00110197","1"
"5241","43893","""Kimberly J. Brown""","0.01281176","1"
"5242","1700177","""Jennifer Paige""","0.01281176","1"
"5243","71776","""Garance Clavel""","0.053","1"
"5244","5445","""Zinedine Soualem""","0.061","1"
"5245","64550","""Renee Le Calm""","0.053","1"
"5246","195653","""Mark Adams""","0.0006","1"
"5247","139811","""Mark Caven""","0.0006","1"
"5248","1334169","""Allison Egan""","0.0006","1"
"5249","95604","""Daniel London""","0.00301","1"
"5250","77080","""Will Oldham""","0.013999999999999999","1"
"5251","1186733","""Tanya Smith""","0.00301","1"
"5252","18197","""Anna Karina""","0.0005263999999999999","1"
"5253","95224","""Ivan Dixon""","0.0001306","1"
"5254","174651","""Abbey Lincoln""","0.0001306","1"
"5255","6772","""Julius Harris""","0.0001306","1"
"5256","101187","""J.P. Davis""","0.00015","1"
"5257","8692","""Eddie Jones""","0.08025872","1"
"5258","139077","""Christina Chambers""","0.00015","1"
"5259","125046","""Gail Kim""","0.0005009999999999999","1"
"5260","6360","""Dorothy Tristan""","0.0946","1"
"5261","1525959","""Jace Casey""","2e-05","1"
"5262","74351","""Simone Griffeth""","0.08","1"
"5263","4996","""Tatyana Ali""","0.27645491","1"
"5264","1367884","""Lisa Hart Carroll""","0.001","1"
"5265","65334","""Michael Des Barres""","0.0017809999999999996","1"
"5266","197907","""Paul Drake""","0.001","1"
"5268","1213599","""Joyce Guy""","0.0001","1"
"5269","1555912","""Pierre Prieur""","0.001","1"
"5270","1555913","""Adrian James""","0.001","1"
"5271","1555914","""Raquel Nave""","0.001","1"
"5272","29312","""Christopher George""","0.239","1"
"5273","97749","""Billy Hufsey""","0.239","1"
"5274","97746","""Patch Mackenzie""","0.239","1"
"5275","43366","""Ann Dowd""","0.00319285","1"
"5276","74303","""Dreama Walker""","0.00319285","1"
"5277","77993","""Parry Shen""","0.038","1"
"5278","162367","""Jason Tobin""","0.038","1"
"5279","18657","""Laurel Holloman""","0.019780000000000002","1"
"5280","82105","""Maggie Moore""","0.019780000000000002","1"
"5281","103680","""Kate Stafford""","0.019780000000000002","1"
"5282","3288","""Chris Weitz""","0.012","1"
"5283","109024","""Purva Bedi""","0.011040000000000001","1"
"5284","109025","""Deep Katdare""","0.011040000000000001","1"
"5285","5888","""Nicole de Boer""","0.00501818","1"
"5286","5889","""Nicky Guadagni""","0.02955039","1"
"5287","3068","""Matt Day""","0.00295","1"
"5288","79105","""Matthew Dyktynski""","0.00295","1"
"5289","38784","""Alice Garner""","0.00295","1"
"5290","44905","""Charis Michelsen""","0.00203","1"
"5291","1277319","""Tom Larson""","0.00203","1"
"5292","171396","""Richard Spore""","0.00203","1"
"5293","83733","""Michelle Van Der Water""","0.00011999999999999999","1"
"5294","1262789","""Danielle Vega""","0.00011999999999999999","1"
"5295","599196","""John Taylor""","0.0017809999999999996","1"
"5296","47652","""Martin Kemp""","0.0017809999999999996","1"
"5297","86264","""Jeffrey Chyau""","0.0005200000000000001","1"
"5298","86265","""Jade Wu""","0.0005200000000000001","1"
"5299","124097","""James Deen""","0.00056825","1"
"5300","5216","""Gus Van Sant""","0.00056825","1"
"5301","563413","""Paola Mendoza""","0.0005","1"
"5302","79993","""Flaco Navaja""","0.0005","1"
"5303","71887","""Glenda Pannell""","0.0016899999999999999","1"
"5304","71888","""Lynnsee Provence""","0.0016899999999999999","1"
"5305","105235","""Adar Beck""","0.004","1"
"5306","105236","""Chris Carey""","0.004","1"
"5307","180609","""Terumi Matthews""","0.000161","1"
"5308","559290","""Nicole Zaray""","0.000161","1"
"5309","41052","""Belinda Becker""","0.000161","1"
"5310","1004403","""Chris Chatman""","0.001","1"
"5311","92060","""Candise Lakota""","0.001","1"
"5312","102806","""Krystle Connor""","0.001","1"
"5313","40046","""Frank Gallacher""","0.0022384","1"
"5314","135553","""Lloyd Warner""","0.0022384","1"
"5315","65802","""Chris Kelly""","0.001","1"
"5316","92744","""Jessica Duffy""","0.001","1"
"5317","92745","""Quinn Hunchar""","0.001","1"
"5318","582852","""Madeline Vail ""","0.001","1"
"5319","155018","""Colby French""","0.001","1"
"5320","21992","""Pia Zadora""","0.0035210000000000007","1"
"5321","558923","""Jordan Trovillion""","0.0005","1"
"5322","21721","""Dean Cain""","0.0005","1"
"5323","1390485","""Sherryl Despres""","0.0005","1"
"5324","1231548","""Katie Cleary""","5.9999999999999995e-05","1"
"5325","62042","""Carole Davis""","5.9999999999999995e-05","1"
"5326","98045","""John Gilbert""","0.22","1"
"5327","29973","""Renee Adoree""","0.22","1"
"5328","29536","""Hobart Bosworth""","0.22","1"
"5329","18262","""Richard Riehle""","7e-05","1"
"5330","1396420","""Mel England""","7e-05","1"
"5331","1155991","""Iman Crosson""","5e-05","1"
"5332","70874","""Lazar Ristovski""","5e-05","1"
"5333","23776","""Matt King""","0.02260712","1"
"5334","19775","""James Lance""","0.02260712","1"
"5335","172994","""Peter Shinkoda""","0.001","1"
"5336","78408","""Merik Tadros""","0.001","1"
"5337","113781","""Peter Sherayko""","0.001","1"
"5338","1111711","""Donald Austin""","0.001113","1"
"5339","1111712","""Brendan Doogie Milewski""","0.001113","1"
"5340","1111713","""Dave Parnell""","0.001113","1"
"5341","35598","""Matt Keeslar""","0.010320000000000001","1"
"5342","21532","""Samuel Ball""","0.010320000000000001","1"
"5343","81443","""Christina Hart""","0.27","1"
"5344","558560","""Ronald South""","0.27","1"
"5345","558561","""William Condos""","0.27","1"
"5346","118861","""Paul Hubschmid""","0.05","1"
"5347","93944","""Paula Raymond""","0.05","1"
"5348","30228","""Cecil Kellaway""","0.05","1"
"5349","58401","""Joanne Samuel""","1.01032","1"
"5350","26060","""Hugh Keays-Byrne""","1.01032","1"
"5351","16309","""Marianne Koch""","0.145","1"
"5352","14276","""Gian Maria Volonte""","0.145","1"
"5353","103616","""Mae West""","0.022000000000000002","1"
"5354","2638","""Cary Grant""","0.022000000000000002","1"
"5355","89107","""Owen Moore""","0.022000000000000002","1"
"5356","557887","""Michael Joiner""","0.02295733","1"
"5357","157419","""Michael Higgenbottom""","0.02295733","1"
"5358","20959","""Louis Gossett","0.02295733","1"
"5359","580240","""Maya Gilbert""","0.00237","1"
"5360","121566","""Sharon Lawrence""","0.00237","1"
"5361","15122","""Sophie Rois""","0.02611555","1"
"5362","3702","""Sebastian Schipper""","0.02611555","1"
"5363","6086","""Devid Striesow""","0.02611555","1"
"5364","163070","""Michelle St. John""","0.0017570999999999995","1"
"5365","1494890","""Gene Tagaban""","0.0017570999999999995","1"
"5366","151019","""Samantha Dark""","0.001273","1"
"5367","151021","""Heather Magee""","0.001273","1"
"5368","151022","""Richard Glover""","0.001273","1"
"5369","50583","""Adam Rifkin""","0.001","1"
"5370","1575982","""Kelley Menighan Hensley""","0.001","1"
"5371","131739","""Kendra Sue Waldman""","0.001","1"
"5372","144301","""Shannon Beckner""","0.001","1"
"5373","21298","""Ryan Kennedy""","0.001","1"
"5374","45396","""Ross Partridge""","0.0014","1"
"5375","45398","""Steve Zissis""","0.0014","1"
"5376","1686665","""Armin Habibovich""","0.001","1"
"5377","1686668","""Victoria Lachelle""","0.001","1"
"5378","1686666","""Livingston Oden""","0.001","1"
"5379","77775","""Marianna Palka""","0.0003992","1"
"5380","59297","""Eric Edelstein""","0.0003992","1"
"5381","56112","""David Lee Smith""","0.001","1"
"5382","94195","""Olivia Ballantyne""","0.001","1"
"5383","96309","""Chase Masterson""","0.0002","1"
"5384","52420","""John Newton""","0.0002","1"
"5385","1187217","""Kipleigh Brown""","0.0002","1"
"5386","3202","""Edie McClurg""","0.0003","1"
"5387","1514635","""C. Fraser Press""","0.0003","1"
"5388","44682","""Richard Poe""","0.0003","1"
"5389","11902","""Robin Bartlett""","0.3","1"
"5390","1121635","""Rebecca Dayan""","0.0003","1"
"5391","106321","""Will Janowitz""","0.0003","1"
"5392","171633","""Victoria Clark""","0.0002","1"
"5393","101781","""James Murtaugh""","0.0002","1"
"5394","87388","""Mohammad Amir Naji""","0.009000000000000001","1"
"5395","87389","""Amir Farrokh Hashemian""","0.009000000000000001","1"
"5396","110696","""Bahare Seddiqi""","0.009000000000000001","1"
"5397","586001","""Chris New""","0.00469947","1"
"5398","1562478","""Jonathan Race""","0.00469947","1"
"5399","99358","""Tracy Camilla Johns""","0.071","1"
"5400","99359","""Tommy Redmond Hicks""","0.071","1"
"5401","99360","""John Canada Terrell""","0.071","1"
"5402","1486158","""Ana Maria Guran""","0.00124","1"
"5403","1451500","""Iulia Ciochina""","0.00124","1"
"5404","1486161","""Oana Rusu""","0.00124","1"
"5405","15338","""William Mapother""","0.01776935","1"
"5406","1114903","""Matthew-Lee Erlbach""","0.01776935","1"
"5407","45812","""Simon Chuckster""","0.152","1"
"5408","135650","""Melvin Van Peebles""","0.152","1"
"5409","45813","""Hubert Scales""","0.152","1"
"5410","1677569","""Ken Roht""","0.001","1"
"5411","1697834","""Jeffrey Watkins""","0.001","1"
"5412","1450865","""William Nicol""","0.001","1"
"5413","10739","""Bebe Neuwirth""","0.0406909","1"
"5414","45124","""Glen Hansard""","0.20710513","1"
"5415","45127","""Marketa Irglove""","0.20710513","1"
"5416","231753","""Hugh Walsh""","0.20710513","1"
"5417","35370","""Eugene Roche""","0.0011099999999999999","1"
"5418","938783","""Ron Morgan""","0.0011099999999999999","1"
"5419","107448","""Simon Baron-Cohen""","0.001666","1"
"5420","107449","""Temple Grandin""","0.001666","1"
"5421","107450","""Roy Richard Grinker""","0.001666","1"
"5422","16628","""Martin Compston""","0.0118193","1"
"5423","1562418","""Joel Moody""","0.001","1"
"5424","1058261","""William Martinez""","0.001","1"
"5425","1562420","""Vivienne VanHorn""","0.001","1"
"5426","124654","""Ann Altieri""","0.0005","1"
"5427","148104","""Chris Doran""","0.0005","1"
"5428","124652","""Sally Dryer""","0.0005","1"
"5429","108562","""Lisa Ann""","0.0002","1"
"5430","132388","""Kayden Kross""","0.0002","1"
"5431","76575","""Belladonna""","0.0002","1"
"5432","1374979","""Roger B. Smith""","0.06706368","1"
"5433","1374980","""Rhonda Britton""","0.06706368","1"
"5434","65928","""J.D. Williams""","0.001","1"
"5435","91508","""Hassan Johnson""","0.001","1"
"5436","162359","""Anil Raman""","0.001","1"
"5437","61510","""Christopher Denham""","0.004241","1"
"5438","18516","""Nicole Vicius""","0.004241","1"
"5439","73204","""Kate Hewlett""","0.001","1"
"5440","26069","""Paul McGillion""","0.001","1"
"5441","1120699","""Aja Naomi King""","0.15861566","1"
"5442","550359","""Christopher Robin Miller""","4e-05","1"
"5443","201283","""Eric Artell""","4e-05","1"
"5444","83902","""James Blackwell""","0.10178331","1"
"5445","135798","""Shannen Fields""","0.10178331","1"
"5446","1357480","""Cassidy Gifford""","0.42664409999999997","1"
"5447","1354870","""Ryan Shoos""","0.42664409999999997","1"
"5448","1401536","""Pfeifer Brown""","0.42664409999999997","1"
"5449","6718","""Jack Nance""","0.07","1"
"5450","14794","""Charlotte Stewart""","0.07","1"
"5451","14795","""Allen Joseph""","0.07","1"
"5452","68750","""Robert Townsend""","0.052989999999999995","1"
"5453","111871","""Craigus R. Johnson""","0.052989999999999995","1"
"5454","111872","""Helen Martin""","0.052989999999999995","1"
"5455","543348","""Wilbur 'Hi-Fi' White""","0.013999999999999999","1"
"5456","543349","""Leon Isaac Kennedy""","0.013999999999999999","1"
"5457","543350","""Thommy Pollard ""","0.013999999999999999","1"
"5458","65409","""Fay Masterson""","0.00143121","1"
"5459","88838","""Andrew Parks""","0.00143121","1"
"5460","88839","""Susan McConnell""","0.00143121","1"
"5461","1175127","""Gabriela Castillo""","0.005","1"
"5462","1108531","""Trish Cook""","0.005","1"
"5463","1825608","""Alexander G. Eckert""","0.005","1"
"5464","1052102","""Jonathan Blow""","0.001","1"
"5465","1052103","""Phil Fish""","0.001","1"
"5466","1052104","""Edmund McMillen""","0.001","1"
"5467","144292","""Adam Rayner""","0.0005","1"
"5468","14502","""John Ireland""","0.0005","1"
"5469","30114","""Jane Randolph""","0.0005","1"
"5470","41750","""Sheldon Leonard""","0.0005","1"
"5471","1321308","""Johnathan Hurley""","0.001","1"
"5472","1321309","""Jordan Savage""","0.001","1"
"5473","307704","""Dane Bowman""","0.001","1"
"5474","12726","""Trevor Howard""","0.001667","1"
"5475","11916","""Liv Ullmann""","0.001667","1"
"5476","1645097","""Dottie Alexander""","0.00020099999999999998","1"
"5477","1645098","""Derek Almstead""","0.00020099999999999998","1"
"5478","1645099","""David Barnes""","0.00020099999999999998","1"
"5479","6432","""Sean Gullette""","0.03221152","1"
"5480","1173","""Mark Margolis""","1.03590271","1"
"5481","6437","""Ben Shenkman""","0.03221152","1"
"5482","1000950","""Marla Schaffel""","0.001","1"
"5483","19505","""Mitchell Whitfield""","0.001","1"
"5484","98950","""Michael Harris""","0.001","1"
"5485","162102","""Myles Berkowitz""","0.005368","1"
"5486","1396573","""Elisabeth Wagner""","0.005368","1"
"5487","1527843","""Michelle Simone Miller""","0.00083445","1"
"5488","1527845","""Kathryn Metz""","0.00083445","1"
"5489","1527846","""A.J. DeLucia""","0.00083445","1"
"5490","57493","""Daryl Isaacs""","0.28575078","1"
"5491","57494","""Lisa Ganjhu""","0.28575078","1"
"5492","1009255","""Jason Trost""","0.001","1"
"5493","1009256","""Lee Valmassy""","0.00041","1"
"5494","590820","""Art Hsu""","0.00041","1"
"5495","16089","""Jason Evers""","0.00042","1"
"5496","110727","""Virginia Leith""","0.00042","1"
"5497","110736","""Doris Brent""","0.00042","1"
"5498","1142889","""Mark Strano""","0.001","1"
"5499","1366352","""Frankie Valenti""","0.001","1"
"5500","555854","""Johnny Hazzard""","0.001","1"
"5501","123515","""Alex Karpovsky""","4.9e-05","1"
"5502","171766","""Tarik Lowe""","4.9e-05","1"
"5503","20373","""Arielle Kebbel""","4.9e-05","1"
"5504","551462","""Katie Parker""","8.499999999999999e-05","1"
"5505","572407","""Courtney Bell""","8.499999999999999e-05","1"
"5506","583456","""Morgan Peter Brown""","8.499999999999999e-05","1"
"5507","86308","""Shari Albert""","0.1","1"
"5508","21398","""Maxine Bahns""","0.1","1"
"5509","86309","""Catharine Bolz""","0.1","1"
"5510","1144092","""Matt Johnson""","0.001","1"
"5511","137240","""Owen Williams""","0.001","1"
"5512","1208342","""Krista Madison""","0.001","1"
"5513","27396","""Sania Braga""","0.013000000000000001","1"
"5514","5676","""Marcello Mastroianni""","0.013000000000000001","1"
"5515","44980","""Antonio Cantafora""","0.013000000000000001","1"
"5516","139135","""Lena Dunham""","0.00416498","1"
"5517","139147","""Laurie Simmons""","0.00416498","1"
"5518","139148","""Grace Dunham""","0.00416498","1"
"5519","14700","""Richard Tyson""","2.5e-05","1"
"5520","1376003","""Sherri Eakin""","2.5e-05","1"
"5521","1434677","""Jeremy Ivy""","2.5e-05","1"
"5522","283815","""Josh Wise""","0.00055","1"
"5523","17239","""Chelse Swain""","0.00055","1"
"5524","987734","""Sean Shanks""","0.00055","1"
"5525","589130","""Matt Foyer""","0.00035","1"
"5526","589131","""John Bolen""","0.00035","1"
"5527","550448","""Ralph Lucas""","0.00035","1"
"5528","1078613","""Beau Knapp""","0.00600896","1"
"5529","64849","""Todd McFarlane""","5e-05","1"
"5530","934844","""Rob Liefeld""","5e-05","1"
"5531","207202","""Jim Lee""","5e-05","1"
"5532","1103727","""Paul Eenhoorn""","0.00013000000000000002","1"
"5533","7472","""Richmond Arquette""","0.00013000000000000002","1"
"5534","1140261","""Sam Buchanan""","0.00013000000000000002","1"
"5535","57997","""Malcolm Goodwin""","0.002","1"
"5536","1175784","""Candace Evanofski""","0.00247","1"
"5537","1175785","""Donald Holden""","0.00247","1"
"5538","79427","""Damian Jewan Lee""","0.00247","1"
"5539","33349","""Derick Martini""","0.00278","1"
"5540","181851","""Amy Hathaway""","0.00278","1"
"5541","204411","""Steven Martini""","0.00278","1"
"5542","1429674","""Brooke Coleman""","8.7e-05","1"
"5543","111010","""Kurt Cole""","8.7e-05","1"
"5544","1263111","""Kyle Hoskins""","0.00028","1"
"5545","83338","""Elissa Dowling""","0.00028","1"
